StnID,dpt_wmo_id,distance_km,elevation_diff_m,Lat,Lon,Elev,State/Province,Name,UTC_Offset,POR_Date_Range,PCT_POR_Good,Num_Year_Overlap,Num_Valid_Years
USC00325479,727640-24011,12.689014038618676,30.399999999999977,46.8127,-100.9097,533.4,ND,MANDAN EXP STATION,-6,19481001-20240401, 94.1%,77.0,77.0
USC00325993,727675-94011,25.859551094762246,31.200000000000045,48.1802,-101.2963,539.2,ND,MINOT EXP STATION,-6,19520901-20240301, 92.1%,65.0,65.0
USC00326015,727640-24011,35.94264877652411,34.10000000000002,46.6833,-100.3,537.1,ND,MOFFIT RAILROAD STN,-6,20201006-20240401, 90.2%,5.0,5.0
USC00326105,727535-14919,25.271544922892346,26.80000000000001,46.7005,-98.5839,428.2,ND,MONTPELIER,-6,19780417-20240404, 93.4%,47.0,47.0
USW00014924,714410-99999,22.92422859823996,12.199999999999989,48.9713,-97.2414,240.8,ND,PEMBINA,-6,19480801-20240401, 86.9%,44.0,42.0
USC00327405,727677-94041,47.69521817868342,20.0,47.8133,-102.0233,602.0,ND,RAUB 5 NNE,-6,19480801-20140902, 86.8%,20.0,19.0
USC00327530,727645-24012,37.45822719347683,34.10000000000002,46.8886,-102.3191,752.9,ND,RICHARDTON ABBEY,-7,19491201-20240404, 95.8%,0.0,0.0
USC00327585,727677-94041,16.514942510507993,20.600000000000023,47.4981,-101.375,602.6,ND,RIVERDALE,-6,19481001-20240304, 93.3%,30.0,29.0
USC00330059,725240-14820,35.91556052775541,7.400000000000006,41.1573,-81.5664,228.6,OH,AKRON WPCS,-5,19570301-20240401, 90.8%,67.0,67.0
USC00330107,725250-14852,49.761064008418884,33.39999999999998,40.9551,-81.1167,321.6,OH,ALLIANCE 3 NNW,-5,19480801-20240401, 83.4%,76.0,76.0
USC00330493,725210-14895,32.30350718714313,67.80000000000001,40.6335,-81.5577,300.2,OH,BEACH CITY LAKE,-5,19480801-20240201, 79.9%,74.0,72.0
USC00330639,725250-14852,36.54441469471199,38.0,41.0431,-81.0091,317.0,OH,BERLIN LAKE,-5,19480801-20240405, 88.5%,76.0,76.0
USC00330862,725360-94830,26.96262371516907,0.6999999999999886,41.3831,-83.6111,205.7,OH,BOWLING GREEN WWTP,-5,19830601-20240401, 82.0%,41.0,41.0
USC00331042,725254-04851,17.177539788098898,7.5,41.4619,-84.5272,222.5,OH,BRYAN 2 SE,-5,19700401-20240401, 89.5%,27.0,27.0
USC00331197,724286-93824,27.62203160215226,24.19999999999999,40.0111,-81.5794,243.8,OH,CAMBRIDGE,-5,19480801-20210409, 69.0%,56.0,48.0
USC00331404,724288-99999,40.590072865523375,92.80000000000001,40.3,-82.7,368.8,OH,CENTERBURG 2,-5,19501101-20240403, 85.8%,42.0,42.0
USC00331466,725246-14891,15.608670955311128,86.60000000000002,40.7403,-82.3574,312.4,OH,CHARLES MILL LAKE,-5,19480801-20240401, 88.4%,70.0,70.0
USC00331536,724297-93812,39.393558688686426,2.3000000000000114,38.7974,-84.1731,146.3,OH,CHILO MELDAHL LOCKS & DAM,-5,19480801-20240401, 67.0%,44.0,43.0
USC00331541,725210-14895,44.52570994386426,8.300000000000011,41.0517,-81.9361,359.7,OH,CHIPPEWA LAKE,-5,19510601-20150501, 89.9%,64.0,64.0
USC00331592,724285-13812,22.301438443698395,20.30000000000001,39.6104,-82.9555,205.7,OH,CIRCLEVILLE,-5,19480801-20240410, 83.5%,68.0,67.0
USC00331818,725260-14860,35.07628330590185,26.900000000000006,41.9602,-80.5728,195.1,OH,CONNEAUT,-5,19480801-20240415, 74.9%,73.0,72.0
USC00332090,724285-13812,31.750078141362057,36.10000000000002,39.6254,-83.2132,262.1,OH,DEER CREEK LAKE,-5,20120910-20121013, 32.4%,1.0,0.0
USC00332098,725254-04851,6.4608852927768465,1.5999999999999943,41.2783,-84.3847,213.4,OH,DEFIANCE,-5,19671205-20240418, 89.4%,27.0,27.0
USC00332124,724280-14821,44.34822634296092,35.60000000000002,40.3583,-83.0703,281.6,OH,DELAWARE LAKE,-5,19500401-20240401, 42.6%,38.0,38.0
USC00332272,725210-14895,38.76056274963049,84.5,40.5622,-81.4092,283.5,OH,DOVER DAM,-5,19660401-20240201, 68.7%,58.0,55.0
USC00332651,724210-93814,34.907463029376395,86.69999999999999,39.3477,-84.5897,175.3,OH,FAIRFIELD,-5,19851001-20240401, 86.7%,40.0,40.0
USC00332791,725366-14825,4.018376733058776,11.900000000000006,41.0461,-83.6622,234.1,OH,FINDLAY WPCC,-5,19480801-20240402, 91.9%,57.0,57.0
USC00332974,994340-99999,40.36671690461651,6.900000000000006,41.3335,-83.1196,182.9,OH,FREMONT,-5,19480801-20240416, 83.3%,0.0,0.0
USC00333021,725246-14891,26.684551391408778,42.39999999999998,40.7231,-82.7999,356.6,OH,GALION WATER WORKS,-5,19480801-20240409, 85.9%,73.0,73.0
USC00333356,724296-13841,35.20305240420334,62.5,39.3418,-83.3766,261.5,OH,GREENFIELD WWTP,-5,19480901-20240401, 82.0%,43.0,42.0
USC00333758,724296-13841,25.872942316246508,33.5,39.2334,-83.6091,290.5,OH,HILLSBORO,-5,19640521-20240403, 85.7%,35.0,35.0
USC00334004,720397-00131,43.59397742136601,24.600000000000023,39.0791,-82.7065,257.6,OH,JACKSON 3 NW,-5,19600601-20240401, 80.4%,18.0,18.0
USC00334403,724285-13812,29.512690981265383,26.099999999999994,39.7156,-82.6073,252.1,OH,LANCASTER,-5,19651210-20240401, 85.1%,57.0,57.0
USC00334459,724297-93812,33.32028518616995,64.80000000000001,39.3691,-84.2398,208.8,OH,LEBANON 4 SE,-5,19661107-20240410, 74.1%,52.0,52.0
USC00334473,725224-04852,18.990830080742732,27.69999999999999,40.4709,-81.1955,298.7,OH,LEESVILLE LAKE,-5,19670511-20240301, 62.5%,26.0,22.0
USC00334551,724298-04850,9.621133779439207,33.89999999999998,40.7247,-84.1294,259.1,OH,LIMA WWTP,-5,19900101-20240408, 87.4%,27.0,27.0
USC00334672,724294-53844,33.219416507105485,37.900000000000006,39.5326,-82.3939,220.1,OH,LOGAN,-5,19480801-20240401, 71.7%,23.0,22.0
USC00334681,745700-13840,46.17697735700501,92.0,39.9,-83.5167,342.0,OH,LONDON 4 W,-5,19890508-20240401, 60.2%,28.0,28.0
USC00334942,725208-04855,5.927255434999894,5.899999999999977,40.6142,-83.13,294.1,OH,MARION 2 N,-5,19480801-20200514, 83.5%,18.0,18.0
USC00334979,724280-14821,40.704968075999496,49.69999999999999,40.1938,-83.2675,295.7,OH,MARYSVILLE,-5,19600526-20240422, 86.0%,65.0,65.0
USC00334992,725210-14895,17.76245589335532,84.5,40.7667,-81.5333,283.5,OH,MASSILLON,-5,19480801-20240401, 34.7%,36.0,36.0
USC00335041,724286-93824,32.143761909334984,36.400000000000006,39.6521,-81.8561,231.6,OH,MC CONNELLSVILLE LK 7,-5,19480801-20120403, 84.9%,47.0,47.0
USC00335297,725216-04842,37.1234592384048,86.4,40.5375,-81.9197,249.6,OH,MILLERSBURG,-5,19530301-20240409, 69.3%,25.0,25.0
USC00335398,724286-93824,48.53435142722726,4.300000000000011,40.3486,-82.0908,263.7,OH,MOHAWK DAM,-5,19660401-20240301, 59.6%,42.0,41.0
USC00335585,725229-04858,39.94774108786968,31.69999999999999,40.3792,-82.4685,298.7,OH,MT VERNON,-5,19710901-20240404, 89.1%,23.0,23.0
USC00335747,724280-14821,40.403953488456516,8.5,40.0875,-82.4128,254.5,OH,NEWARK WATER WORKS,-5,19561101-20240402, 83.2%,65.0,65.0
USC00336123,994340-99999,46.172183434289664,44.099999999999994,41.25,-82.6167,220.1,OH,NORWALK HIWAY DEPT,-5,19480801-20240418, 68.0%,0.0,0.0
USC00336196,725240-14820,33.53988784043145,12.699999999999989,41.2802,-82.2187,248.7,OH,OBERLIN,-5,19480801-20240401, 91.2%,76.0,76.0
USC00336616,724275-14894,48.884247636221986,77.5,40.192,-81.2147,286.5,OH,PIEDMONT LAKE,-5,19670201-20231204, 57.2%,39.0,39.0
USC00336650,745700-13840,36.984044022160894,10.0,40.1311,-84.2344,260.0,OH,PIQUA WWTP,-5,19480801-20240402, 83.2%,74.0,74.0
USC00336702,725246-14891,26.64846243646658,56.10000000000002,40.6245,-82.3271,342.9,OH,PLEASANT HILL LAKE,-5,19660401-20240401, 82.6%,57.0,56.0
USC00336949,725210-14895,28.377200620726512,30.600000000000023,41.1366,-81.2844,337.4,OH,RAVENNA 2 S,-5,19480801-20240402, 85.2%,76.0,75.0
USC00337383,724298-04850,39.223030725747755,26.600000000000023,40.5449,-84.4374,266.4,OH,ST. MARYS 3 W,-5,19580416-20240402, 80.4%,27.0,27.0
USC00337559,724286-93824,38.87205558591144,1.3000000000000114,39.9222,-81.4347,266.7,OH,SENECAVILLE LAKE,-5,19660401-20240301, 71.1%,52.0,50.0
USC00337693,745700-13840,49.725655351794735,36.5,40.2705,-84.1507,286.5,OH,SIDNEY 1 S,-5,20150210-20240405, 99.6%,10.0,10.0
USC00337698,724290-93815,44.4667044732112,11.899999999999977,40.2983,-84.1633,313.9,OH,SIDNEY HIWAY DEPT,-5,19480801-20161101, 78.4%,66.0,66.0
USC00337935,745700-13840,26.1452486934099,39.89999999999998,39.9735,-83.8072,289.9,OH,SPRINGFIELD WATER TREATMENT PLANT,-5,19480801-20240401, 85.7%,77.0,77.0
USC00338240,725224-04852,20.606578808171122,18.600000000000023,40.3562,-81.2279,289.6,OH,TAPPAN DAM,-5,19670201-20240301, 47.0%,22.0,22.0
USC00338313,725366-14825,40.95504443522109,20.400000000000006,41.1045,-83.1879,225.6,OH,TIFFIN,-5,19860101-20240406, 62.4%,29.0,29.0
USC00338378,724286-93824,46.27720025214079,39.69999999999999,39.5444,-82.0581,228.3,OH,TOM JENKINS DAM-BURR OAK,-5,19530701-20240401, 88.2%,52.0,52.0
USC00338539,725366-14825,37.18392124766758,10.0,40.8428,-83.2767,256.0,OH,UPPER SANDUSKY WTR WK,-5,19480801-20240425, 77.2%,48.0,48.0
USC00338552,745700-13840,37.62793336058988,60.60000000000002,40.0991,-83.7823,310.6,OH,URBANA WRF,-5,19491101-20240401, 77.3%,76.0,76.0
USC00338794,724296-13841,31.92750798690519,32.30000000000001,39.5353,-83.4239,291.7,OH,WASHINGTON COURT HOUSE,-5,19710101-20240401, 59.4%,15.0,14.0
USC00338810,724250-03860,38.48258828428891,61.400000000000006,38.7008,-82.473,189.6,OH,WATERLOO,-5,19560601-20230804, 56.4%,34.0,34.0
USC00339211,724286-93824,24.372213228786244,30.30000000000001,40.1563,-81.8437,237.7,OH,WILLS CREEK LAKE,-5,19660401-20240301, 77.0%,52.0,51.0
USC00339224,745700-13840,46.63434024099423,49.0,39.4391,-83.8527,299.0,OH,WILMINGTON,-5,19480801-20240401, 85.6%,75.0,74.0
USC00339312,725210-14895,42.828872612403075,57.10000000000002,40.7813,-81.9199,310.9,OH,WOOSTER EXP STATION,-5,19480801-20240403, 93.6%,76.0,76.0
USC00339422,724286-93824,10.206897912069989,54.599999999999994,39.9125,-82.0042,213.4,OH,ZANESVILLE WWTP,-5,19480801-20240301, 73.9%,58.0,57.0
USC00340028,722091-53940,19.586064517394284,23.80000000000001,36.4008,-95.3,197.2,OK,ADAIR 3SW,-6,20041201-20170525, 91.2%,14.0,14.0
USC00340292,723555-99999,19.509271129838563,24.30000000000001,34.1773,-97.1617,256.3,OK,ARDMORE,-6,19570401-20240403, 46.6%,40.0,40.0
USC00340670,722178-53953,45.563838781372866,66.30000000000001,34.874,-95.0871,203.3,OK,BENGAL 4 NNW,-6,19471001-20240412, 88.6%,21.0,21.0
USC00341162,743312-53925,31.160650458852935,38.80000000000001,34.0497,-94.738,144.8,OK,BROKEN BOW 1 N,-6,20110311-20220726, 82.3%,12.0,12.0
USC00341684,720357-53993,28.86936422686515,13.0,35.7062,-96.8801,292.0,OK,CHANDLER,-6,19530611-20200612, 92.0%,16.0,16.0
USC00341750,723530-13967,46.68351301161749,58.30000000000001,35.0488,-97.9158,330.7,OK,CHICKASHA EXP STATION,-6,19580328-20240401, 91.7%,67.0,67.0
USC00343002,999999-03055,36.520255254900135,94.40000000000009,36.7975,-101.9075,1089.4,OK,EVA,-6,19471001-20240118, 88.8%,0.0,0.0
USC00343628,999999-03055,2.5040172496814272,4.100000000000023,36.5913,-101.618,999.1,OK,GOODWELL RESEARCH STATION,-6,19471001-20231115, 90.4%,0.0,0.0
USC00343740,722052-53933,47.9378731144303,83.19999999999999,36.7425,-98.133,365.8,OK,GREAT SALT PLAINS DAM,-6,19471001-20240403, 88.7%,21.0,20.0
USC00344052,723555-99999,44.104139613005195,62.39999999999998,34.5797,-97.351,294.4,OK,HENNEPIN 5 N,-6,19740506-20240415, 93.3%,49.0,49.0
USC00344672,722199-53956,38.228640197183935,96.69999999999999,36.2132,-94.7779,362.7,OK,KANSAS 2 NE,-6,20041001-20240417, 71.5%,21.0,21.0
USC00344978,723530-13967,13.34537778150777,1.8999999999999773,35.4879,-97.6645,387.1,OK,LAKE OVERHOLSER,-6,19520301-20160628, 91.2%,65.0,65.0
USC00345589,723535-99999,32.49757372103393,80.69999999999999,36.152,-97.6226,317.3,OK,MARSHALL,-6,19751008-20240403, 91.3%,50.0,50.0
USC00346130,723556-99999,12.241623712516281,6.0,35.75,-95.4167,192.0,OK,MUSKOGEE,-6,19471001-20240412, 83.6%,28.0,28.0
USC00346620,720358-53999,29.23652225822401,59.10000000000002,35.7319,-97.9714,371.9,OK,OKARCHE,-6,19810701-20240406, 90.8%,20.0,20.0
USC00346638,722164-53949,41.977613487935905,66.0,35.4252,-96.3033,285.0,OK,OKEMAH,-6,19471001-20120803, 87.2%,9.0,9.0
USC00346859,722173-53951,13.89721780106875,11.199999999999989,34.823,-97.285,283.8,OK,PAOLI 2 W,-6,19471001-20240415, 94.1%,21.0,21.0
USC00346935,723565-99999,31.710810982016476,37.5,36.6691,-96.3472,254.5,OK,PAWHUSKA,-6,19500201-20240313, 93.9%,52.0,52.0
USC00346944,723546-13969,44.00564835455433,0.8000000000000114,36.4075,-96.8144,304.8,OK,PAWNEE 5 N,-6,19471001-20240417, 94.1%,60.0,60.0
USC00347412,720315-03045,33.4248349324955,62.39999999999998,36.5447,-101.0842,826.6,OK,RANGE,-6,19471001-20240425, 88.5%,21.0,21.0
USC00347705,722044-53930,26.5159152468555,73.5,34.6373,-96.8821,382.5,OK,ROFF 2 WNW,-6,19471001-20240331, 89.1%,21.0,21.0
USC00348101,723527-13975,11.938658010519365,2.0,36.2892,-99.8932,669.0,OK,SHATTUCK 1NW,-6,19471001-20240404, 88.8%,56.0,56.0
USC00349404,722052-53933,28.5669210778992,10.600000000000023,36.5758,-98.8797,459.6,OK,WAYNOKA,-6,19471001-20240401, 89.8%,21.0,20.0
USC00349629,723525-93986,41.300559861828575,34.5,34.7325,-98.7125,507.5,OK,WICHITA MOUNTAIN WLR,-6,19471001-20240401, 90.2%,59.0,59.0
USC00349724,722178-53953,11.58824900958881,23.0,34.9416,-94.7038,160.0,OK,WISTER 3S,-6,19890810-20240412, 84.5%,21.0,21.0
USC00350126,726917-24284,17.05310391909195,10.2,43.4291,-124.0305,15.2,OR,ALLEGANY,-8,19480701-20121126, 91.5%,64.0,64.0
USC00350471,726917-24284,31.669063801837446,3.1999999999999993,43.1502,-124.4003,8.2,OR,BANDON 2 NNE,-8,19481001-20210527, 89.1%,73.0,73.0
USC00350694,720638-00224,7.723787938765719,60.59999999999991,44.0569,-121.285,1115.6,OR,BEND,-8,19481001-20220625, 91.8%,0.0,0.0
USC00350897,726985-99999,36.10621126835544,6.899999999999999,45.6354,-121.9523,18.9,OR,BONNEVILLE DAM,-8,20211129-20231103, 64.0%,3.0,3.0
USC00351055,725946-24286,30.016924677794183,9.2,42.0465,-124.2878,26.2,OR,BROOKINGS,-8,20220128-20240425, 92.1%,3.0,3.0
USC00351058,725946-24286,29.993652921023884,8.0,42.0463,-124.2877,25.0,OR,BROOKINGS,-8,20020601-20210329, 83.4%,19.0,19.0
USC00351222,726986-99999,25.806797763117718,44.7,45.6898,-123.1906,106.7,OR,BUXTON,-8,19480701-20221004, 95.4%,42.0,42.0
USC00351643,727924-24223,24.34595713881309,0.7000000000000002,46.1081,-123.2058,6.7,OR,CLATSKANIE,-8,19540825-20240403, 89.3%,35.0,35.0
USC00352867,726945-99999,48.41625608404683,72.80000000000001,44.0494,-123.3702,147.8,OR,FERN RIDGE-VENETA,-8,19480801-20240401, 83.9%,38.0,35.0
USC00353047,726945-99999,48.75777456696432,92.6,44.4139,-122.6728,167.6,OR,FOSTER DAM,-8,19691104-20240401, 92.3%,39.0,37.0
USC00353421,726881-94273,41.22614627332783,72.4,45.0522,-123.6178,120.4,OR,GRAND RONDE TREE FARM,-8,20211130-20220101,100.0%,2.0,1.0
USC00353521,726980-24229,18.67436990777577,88.2,45.483,-122.4152,94.2,OR,GRESHAM,-8,20211129-20240401, 85.5%,4.0,4.0
USC00354238,726945-99999,34.32217830652157,7.900000000000006,44.7234,-123.0134,67.1,OR,JEFFERSON,-8,19480701-20240401, 95.7%,39.0,36.0
USC00354606,726945-99999,47.278841696227104,83.5,44.625,-122.7191,158.5,OR,LACOMB 3 NNE,-8,19870604-20240401, 91.6%,37.0,36.0
USC00354622,726884-24148,7.126786686115489,13.700000000000045,45.3167,-118.0747,839.7,OR,LA GRANDE,-8,19660828-20240315, 81.7%,35.0,34.0
USC00355055,725970-24225,37.05214481463598,82.80000000000001,42.6714,-122.6772,482.8,OR,LOST CREEK DAM,-8,19700506-20240402, 93.4%,55.0,55.0
USC00355213,726945-99999,47.32910991773008,91.1,44.1706,-122.8714,166.1,OR,MARCOLA,-8,19480801-20240424, 91.5%,39.0,37.0
USC00355711,999999-04125,34.5526099533234,75.89999999999998,44.8185,-119.42,608.1,OR,MONUMENT 2,-8,20060626-20191210, 66.3%,0.0,0.0
USC00355969,727910-94224,48.38385526834306,3.7,45.7149,-123.8869,6.7,OR,NEHALEM,-8,19480701-20240401, 92.5%,76.0,76.0
USC00356152,725970-24225,1.2763072544687886,1.3000000000000114,42.3772,-122.8821,398.7,OR,NWS MEDFORD WFO,-8,20240124-20240401,100.0%,1.0,1.0
USC00356238,726835-24230,32.598983250368796,8.200000000000045,44.2994,-120.7264,931.8,OR,OCHOCO DAM,-8,19481001-20130201, 84.5%,66.0,66.0
USC00356550,726880-24155,1.735682955837133,8.199999999999989,45.691,-118.8523,460.2,OR,PENDLETON WFO,-8,20100223-20100507, 27.0%,1.0,1.0
USC00357056,726835-24230,2.6193253954716016,12.799999999999955,44.2627,-121.1577,927.2,OR,REDMOND 1 SSE,-8,19800401-20120910, 83.5%,33.0,33.0
USC00357127,726940-24232,45.35825423503358,94.0,45.3033,-122.9133,157.0,OR,REX 1 S,-8,19480801-20240401, 96.4%,77.0,77.0
USC00357331,726904-24231,2.6583482575782305,5.699999999999989,43.2141,-123.3255,146.3,OR,ROSEBURG,-8,20210527-20231202, 83.6%,3.0,3.0
USC00357572,726980-24229,19.586523984648917,6.199999999999999,45.6555,-122.8338,12.2,OR,SAUVIES ISLAND,-8,19480701-20240408, 95.7%,77.0,77.0
USC00357823,726940-24232,21.32979085537477,61.400000000000006,45.0058,-122.7739,124.4,OR,SILVERTON,-8,19620828-20240402, 93.6%,63.0,63.0
USC00358500,720202-00118,7.235589062770654,18.0,45.4319,-123.7227,29.0,OR,TILLAMOOK 7 E,-8,20160824-20240401, 98.0%,9.0,9.0
USC00358504,720202-00118,12.835781820484463,64.9,45.4667,-123.6667,75.9,OR,TILLAMOOK 9 E,-8,19490101-20160822, 89.2%,14.0,11.0
USC00359390,725970-24225,37.754339263834495,54.19999999999999,42.2274,-123.2866,454.2,OR,WILLIAMS 1 NW,-8,20220430-20230622, 71.4%,2.0,2.0
USC00359581,994280-99999,3.0361128588378063,4.699999999999999,44.6333,-124.05,13.7,OR,YAQUINA BAY LIGHTBOAT STN,-8,19660520-20240401, 92.5%,22.0,20.0
USC00360785,725101-14712,6.1477693958664,0.29999999999999716,40.3803,-76.0275,106.7,PA,BLUE MARSH LAKE,-5,19890301-20240304, 68.2%,36.0,36.0
USC00361139,725200-94823,47.21784603206366,36.19999999999999,40.8415,-79.9163,304.8,PA,BUTLER 2 SW,-5,19670627-20200820, 71.6%,48.0,47.0
USC00361726,724176-13736,47.45629232595619,98.69999999999999,39.9969,-79.5963,274.3,PA,CONNELLSVILLE 2 SSW,-5,19640918-20240224, 41.3%,40.0,37.0
USC00363226,724064-99999,18.16015362091786,58.599999999999994,39.8815,-77.3506,216.4,PA,CASHTOWN 1S,-5,20110401-20240201, 60.0%,0.0,0.0
USC00363321,725101-14712,34.268777669209186,45.400000000000006,40.0962,-75.7513,152.4,PA,GLENMOORE,-5,19710101-20231228, 81.8%,49.0,49.0
USC00364325,725250-14852,32.42905420362304,42.60000000000002,41.4992,-80.4681,312.4,PA,JAMESTOWN 2 NW,-5,19480501-20240405, 83.4%,75.0,75.0
USC00364763,725115-14711,44.944231984861545,12.700000000000003,40.0499,-76.2742,82.3,PA,LANCASTER 2 NE FILT PLANT,-5,19480501-20231019, 75.9%,68.0,68.0
USC00364778,725115-14711,30.2417693153394,14.700000000000003,40.119,-76.4265,109.7,PA,LANDISVILLE 2 NW,-5,19520401-20231019, 86.6%,67.0,67.0
USC00365731,725156-14748,38.167854059080184,25.899999999999977,41.928,-76.5475,259.1,PA,MILAN 1 N,-5,19480501-20180924, 71.4%,52.0,52.0
USC00365790,725128-54739,31.768366287297855,35.60000000000002,40.8847,-77.475,341.4,PA,MILLHEIM,-5,19691001-20240207, 84.7%,40.0,38.0
USC00366111,725200-94823,41.77359979656137,78.89999999999998,40.412,-79.7245,262.1,PA,MURRYSVILLE 2 SW,-5,19480501-20240301, 79.2%,74.0,73.0
USC00366233,720378-00122,4.310421381633914,75.5,41.0172,-80.3615,251.5,PA,NEW CASTLE 1 N,-5,19480501-20200203, 76.6%,14.0,14.0
USC00366792,720324-64753,49.69884831424054,58.80000000000001,40.8652,-75.2458,218.8,PA,PEN ARGYL,-5,19670901-20120322, 83.8%,9.0,9.0
USC00367186,725130-14777,43.40504526205509,85.89999999999998,41.589,-75.3303,374.9,PA,PROMPTON DAM,-5,19660501-20240402, 78.5%,59.0,59.0
USC00367229,725175-64706,36.20342826981774,37.89999999999998,40.9248,-79.2825,390.1,PA,PUTNEYVILLE 2 SE DAM,-5,19480501-20231128, 76.7%,17.0,14.0
USC00367931,725140-14778,47.53246303886968,25.80000000000001,40.8153,-76.8556,133.2,PA,SELINSGROVE CAA AIRPORT,-5,19490701-20230102, 59.6%,51.0,50.0
USC00367938,724085-94732,40.8426116056809,60.0,40.3552,-75.3131,92.0,PA,SELLERSVILLE,-5,19480501-20210802, 64.8%,32.0,32.0
USC00368026,725266-04751,42.11763550128404,56.799999999999955,41.7095,-79.1261,585.2,PA,SHEFFIELD 5 W,-5,19480501-20240301, 86.8%,68.0,68.0
USC00368057,725130-14777,39.390789727197586,80.19999999999999,41.1831,-76.1488,208.8,PA,SHICKSHINNY 3 N,-5,19710601-20170804, 61.3%,44.0,42.0
USC00368244,725127-04726,40.923733146251244,52.89999999999998,39.997,-79.0833,640.1,PA,SOMERSET,-5,20150526-20240301, 85.8%,10.0,10.0
USC00368361,725260-14860,35.64605628676744,84.30000000000001,41.8162,-80.4249,306.3,PA,SPRINGBORO 3 WNW,-5,19961001-20240401, 82.1%,28.0,28.0
USC00368868,725156-14748,34.46110059966173,89.89999999999998,41.8975,-77.1419,374.9,PA,TIOGA HAMMOND DAM,-5,19750401-20240305, 74.8%,49.0,48.0
USC00369042,725104-04843,42.545204009111536,49.0,41.9004,-79.861,378.0,PA,UNION CITY FILTRATION PLANT,-5,19500308-20240401, 82.4%,20.0,20.0
USC00380613,723120-03870,38.955364316872384,92.80000000000001,34.6015,-82.4332,201.2,SC,BELTON 7 NNE,-5,19580601-20240402, 94.1%,63.0,63.0
USC00380736,747900-13849,36.847720208252646,19.700000000000003,34.2246,-80.2191,53.3,SC,BISHOPVILLE 1.4 ENE,-5,19480601-20180228, 86.3%,71.0,71.0
USC00381277,723125-93846,45.807723715005274,73.5,34.0905,-82.5883,161.5,SC,CALHOUN FALLS,-5,19831201-20240404, 95.7%,42.0,41.0
USC00381726,722180-03820,39.89564390671081,81.9,33.6634,-82.1897,121.9,SC,CLARKS HILL 1 W,-5,19520108-20240305, 89.5%,73.0,73.0
USC00381770,723119-13886,47.63074293726919,65.19999999999999,34.6604,-82.8233,243.8,SC,CLEMSON UNIVERSITY,-5,19490601-20240331, 63.5%,47.0,47.0
USC00381944,723100-13883,8.667527625588706,50.0,34.0,-81.05,118.0,SC,COLUMBIA WB CITY,-5,20210827-20240401, 98.8%,4.0,4.0
USC00383470,999999-03728,18.87990631297083,7.1,33.3169,-79.3227,9.1,SC,GEORGETOWN COUNTY AIRPORT,-5,20070508-20220601, 85.1%,0.0,0.0
USC00384918,723117-53871,36.17013866327557,30.0,34.7356,-80.7884,167.0,SC,LANCASTER 3 SW,-5,19480601-20240321, 80.5%,19.0,19.0
USC00385017,999999-93804,46.194634366774125,64.5,34.4988,-82.022,179.5,SC,LAURENS,-5,19480601-20240402, 89.0%,39.0,39.0
USC00385232,723117-53871,43.27828558384536,75.1,34.7793,-81.4565,121.9,SC,LOCKHART,-5,19480601-20240401, 92.4%,19.0,19.0
USC00385493,747900-13849,37.73439324966441,47.1,33.6988,-80.1992,25.9,SC,MANNING,-5,19480601-20240304, 83.3%,77.0,77.0
USC00385946,722080-13880,39.50730553323866,3.9000000000000004,33.2425,-79.9869,14.9,SC,MONCKS CORNER 4 N,-5,19480601-20181127, 78.8%,66.0,65.0
USC00386114,723106-13744,44.437302526925116,9.5,34.1944,-79.2472,33.5,SC,MULLINS,-5,19660501-20200106, 79.1%,48.0,46.0
USC00386831,723119-13886,33.961366218178576,18.69999999999999,34.8813,-82.7188,327.7,SC,PICKENS,-5,19510801-20240409, 86.8%,54.0,53.0
USC00387560,747900-13849,44.32257898659354,12.299999999999997,33.6575,-80.7724,85.3,SC,ST MATTHEWS,-5,19480601-20231208, 90.9%,76.0,76.0
USC00387712,723107-00371,15.012417700353597,8.100000000000001,33.4487,-80.1623,22.9,SC,SANTEE COOPER SPILLWAY,-5,19480601-20240320, 81.4%,15.0,15.0
USC00388440,747900-13849,10.70744558879032,20.0,33.935,-80.3479,53.0,SC,SUMTER,-5,20210304-20240401, 90.9%,4.0,4.0
USC00388879,723100-13883,41.2478410951604,47.8,33.6398,-81.3722,115.8,SC,WAGENER 1SW,-5,19480601-20240306, 87.1%,75.0,75.0
USC00389327,723100-13883,47.94735354379187,93.5,34.3706,-81.0825,161.5,SC,WINNSBORO,-5,19480701-20240304, 71.8%,68.0,67.0
USC00391076,726515-99999,4.3102114034155905,2.3999999999999773,44.325,-96.7686,499.6,SD,BROOKINGS 2 NE,-6,19480801-20240403, 94.3%,49.0,46.0
USC00391294,726627-94037,34.28722419618773,29.0,45.5488,-103.9744,951.0,SD,CAMP CROOK,-7,19750619-20240408, 77.2%,34.0,34.0
USC00391452,726540-14936,44.08358476969799,64.19999999999999,44.6889,-97.8896,454.2,SD,CARPENTER 4NNE,-6,19480801-20240403, 90.9%,77.0,77.0
USC00391873,726590-14929,32.551308344999775,2.8000000000000114,45.723,-98.303,397.8,SD,COLUMBIA 8 N,-6,20191007-20240401, 99.6%,0.0,0.0
USC00391972,726516-24024,23.060780682201077,51.299999999999955,43.9611,-101.8605,723.3,SD,COTTONWOOD 2 E,-7,19780601-20240402, 82.8%,23.0,23.0
USC00392852,726539-94056,9.767686522199376,69.89999999999998,45.1167,-102.0,714.1,SD,FAITH 7 NNE,-7,19480801-20121219, 87.0%,12.0,12.0
